GSM1314222_HOSE2008	GSM1314223_HOSE2061	GSM1314224_HOSE2064	GSM1314225_HOSE2085	GSM1314226_HOSE2230	GSM1314227_HOSE2237	GSM1314228_317T	GSM1314229_324CT	GSM1314230_377T	GSM1314231_380T	GSM1314232_388T	GSM1314233_389T	GSM1314234_412T	GSM1314235_431T	GSM1314236_486T	GSM1314237_645T	GSM1314238_660T	GSM1314239_692T	GSM1314240_702T	GSM1314241_765T	GSM1314242_778T	GSM1314243_872T
226431_at	4.77310936151392	4.59588355843198	4.25978239989049	4.15952614458136	5.23854422605171	5.64336179713365	5.97199749450489	5.89039743691229	6.708494651002	5.76922225380863	6.38858495491815	5.90312832971437	7.19732241798063	7.3821561850249	7.36294316649642	7.75139076436293	5.47520864766868	7.21068032025652	6.98686740024829	7.4002916919279	5.386849139677	7.33919725467467
226435_at	4.58264274987977	3.35647665251547	4.1451900714529	5.00010340949148	6.40742828635261	5.11311309784059	3.03949153237343	1.96326659271727	2.03020180040105	2.7632429741458	3.82108115262241	1.46381692179495	1.51898674823544	5.52223677974579	2.19361901910185	2.92237925522358	2.22371270670864	1.17642519570558	2.26601586631503	2.97740622679678	3.5978221531471	1.87396165217075
226437_at	3.69925566719048	3.53527444557651	3.04093344420859	3.29802831134768	4.19754867525345	4.27271806884009	3.57606512629208	3.97200796367975	4.90282783561355	4.57817807482544	4.62361883828332	3.95214216516793	4.20661072722353	5.41898727389926	4.846219893764	6.93042122673285	6.28136694477965	6.60467891383418	5.25510877450304	4.56806051966115	6.52688318091321	3.83378638882809
226438_at	3.94760621015953	2.12628825061962	2.42437296121502	2.140814803803	2.56593131545741	2.16839765747031	3.97344921330809	4.2950752593616	2.73978749832916	4.46031315017994	4.07371237557172	5.7489393749108	4.65222530893104	3.73273345579633	3.7811554067035	5.3285074167018	3.46977730735469	7.07536097897503	5.38001585467746	4.50718096215617	5.87967041932249	4.44218093473006
226448_at	5.60079869162428	5.79232499878824	5.21543054902791	6.1683742220635	6.96783395816798	8.37667155051091	4.78253557313056	4.12160374385526	4.18710422272657	2.87514356670108	3.60949681745482	3.62497219287567	3.74502986358106	4.32025083506216	3.55134763485972	3.31169190472456	4.69765087935897	4.12803044283221	3.25538179302336	3.9073407197606	4.70858485454848	3.7999834633021
226458_at	3.81208119888296	4.25135016195629	3.70532311411974	3.96215559437493	5.74088922471797	5.05258206988101	4.49240141288984	5.88829158610259	5.13349735477182	6.39030071265626	5.101403071782	5.82083849012258	6.53879560916203	7.83134003217138	7.22921026878958	5.87439940348569	6.40865579260948	6.88279926650164	6.99424309269409	6.1607419602396	5.34694503674016	6.94940077692081
226462_at	1.83102130914487	2.10472437696398	2.16582134476965	1.9743185452013	1.90001563539877	2.48309429717783	2.48013365521424	2.33131306161435	1.94334560728725	5.15894220966935	2.4847137261235	3.04794056708415	4.30902227906854	3.43094464619962	5.54223398276484	4.89845140368824	5.806945343239	6.593636700221	2.81649032625707	1.83571271037142	2.24957234116866	2.77997474955481
226492_at	5.22604089675657	5.00452316440912	4.782327619656	5.67954221252786	8.56076716377041	7.62796162874919	3.53881697526117	2.94447197700371	6.56779465029134	3.97147391862004	4.43630239048641	3.43342968400661	4.4336134291451	7.706280780404	5.833686422393	6.49090381518043	5.00559313284116	3.15422169585956	4.99931425245898	5.92055323373809	3.74790516859928	3.98766406222878
226506_at	4.76929401468225	5.16113695322479	5.41578947966532	4.73185948057549	5.7644579611784	5.64766298378668	6.33299135597604	5.66556691656662	4.01913389849005	6.92913549208314	6.94314254508088	7.49071898764981	5.4366194545878	8.9141970169917	6.1326294180201	6.09241398426778	8.34347905361432	4.36776243300769	4.77689038458511	4.94980614619709	4.27908412168365	7.83698495123224
226517_at	7.52645571620193	5.95599006246158	6.84186578008335	6.24436886441301	8.72700027343026	7.07862010747652	5.43862021317769	9.72262541978252	6.62467897612045	5.289566527452	5.22795772331813	9.00147744753371	7.27675708520158	7.42146283969427	6.08238605069472	7.43271506762113	7.3340323347432	10.6456647316308	9.49617237179766	8.20485711627076	6.0937128998223	10.9359609770516
226534_at	6.51694524055941	6.08791525774412	5.83372138785683	6.1793506292476	8.31006811306246	8.00502927815783	3.50319417379938	6.19991719029059	3.35128208087897	2.78704664357435	3.57617016894234	5.76210497739906	2.8638264555987	6.85043022830383	5.2347701484447	4.98047367721072	5.03876428425837	2.67314008120912	5.27722525812449	3.38006605124631	6.80312417856261	4.44707276951976
226535_at	2.68822906194065	2.00915000840465	4.82121474475155	3.38181247491932	2.87669109452211	2.44766749147513	6.01564316268234	6.6581922207295	4.38136952541673	6.22542603755765	5.54668506196758	8.10707874567121	2.97012858639133	5.30958883675951	4.54432961745551	6.90595264373286	6.79483827491595	3.26158128366208	6.38911579517028	3.63450847468797	9.24203238864068	4.45235029297769
226545_at	5.35036657534321	5.24143420764806	5.64014369629207	5.59724526366808	7.49938038794996	6.73434091015201	6.03524401496836	7.70634622100908	3.7913081226972	5.99508579814012	6.66950772530038	7.82806062946342	8.01642941020837	9.33127442310433	5.43390450493583	5.90988234284711	6.22791093761093	5.40408490934152	8.18334471145792	5.86888496794059	8.97788950211696	4.84415612797905
226558_at	4.77156806255275	5.46706000275178	4.96734457865217	4.17057737578935	7.60829394736874	5.58010750866935	4.80244176725501	6.7184064079077	5.30435760188678	5.60344249711963	5.65360691674872	4.01223790790283	6.15089432918286	6.6121548663177	7.17825878739634	6.5866173267122	6.75861842290601	6.94974932889054	6.89004018045008	5.21801222803939	2.60751518136936	5.53192227973158
226582_at	7.90953549360544	8.93581791567007	8.00868181808178	7.42380247340034	8.47700969511021	9.67742273675833	6.17612792842283	4.89821117051939	8.81212404448035	7.16616643813851	9.15675397710388	5.16061311666937	9.23924354669897	9.08191760230823	9.21931080035554	9.38135169406682	7.80834264220627	7.98607391664106	5.78988779503599	9.23130877797528	4.87463672870226	7.62154575032258
226587_at	5.06897095314043	4.97198986975804	5.05874413435029	5.3985362012556	6.54688134539597	7.28472117429338	4.10951874887998	3.67530058474643	4.38955013367674	4.25360776307335	3.87527263593344	3.93659983344205	4.99157833186186	1.88484019164305	2.52975368688653	4.7225642686602	2.98628468185978	4.64821834736353	3.89956139802551	2.60342353654862	2.28777560763185	6.83637619693943
226591_at	3.8320029878282	3.86764187078144	4.75480216004167	5.31097069679682	5.41287296144547	4.9702102903919	3.70989281992351	4.0500986694807	5.24990842732826	4.01662312022904	4.59112901644026	3.01496346363995	5.03553341346552	0.668427885619766	2.7554922437384	5.82115035912051	4.04084722160481	5.30724430686271	3.43239622130467	0.572465243213014	2.484316276739	6.89197171578595
226609_at	3.6378165393644	2.95945892657275	2.8342111241025	3.60481356349692	5.50331773279	4.08979380923441	3.40704893140304	4.41915774547873	3.66699362067658	4.83871254266699	4.89709490460914	4.44978448650349	6.7872094956398	5.46329096174259	5.84742918929932	5.57787581752765	4.10119613649482	3.45468977307778	3.48059645830223	5.41577563543222	6.03734071722929	2.88958670115244
226610_at	3.18186885921633	4.38984682043282	4.25261537930869	3.53732223714907	4.81343407308893	4.62091375707882	1.70240713257534	2.52167457844372	5.50845432209757	4.51266421348165	3.65490104028554	2.55224334199817	4.64121525475396	6.08655506793392	1.84210965067201	1.89352629626176	5.01447635720823	4.27890133136769	3.61662549163067	5.56729520206428	4.46061006849568	2.48105354148765
226615_at	4.3112164389352	4.27272312510149	4.84041673110079	4.63063605519868	5.32281407472472	5.8263851081264	6.66943654232606	7.32866360436752	7.50863187426191	7.86424973855137	8.2207925224523	5.839693519952	7.90002784283463	7.23308392014513	8.18431927123485	8.79993123660282	8.10604044555398	9.57117809855998	7.97299543768707	7.84668859222495	4.03326995917161	6.25845385058064
226621_at	6.21949937458289	7.28916914493091	7.03042346509019	7.25208239642733	9.16141356488431	8.31849044827197	7.23188971194278	7.34564927778728	3.76164074352802	6.27486787750357	6.6331673383721	6.92447644440557	6.12144923068566	6.68978617931561	6.43628366441109	6.8590954944659	8.70800234024587	6.22716600604008	5.78599396212626	4.40858854463339	7.88032790279825	6.49042374669412
226622_at	3.03005528394976	3.40501785512903	4.69689024780429	3.65139398751428	3.82762798565267	4.11134254432319	5.28411085559238	6.45629230417504	5.57821170884566	5.55494122822146	4.45345187264376	5.64268272858624	3.68828266689293	7.29061745331074	5.1983064307021	6.964048442303	7.35171156203889	7.20148302521104	4.57474543134879	4.62494853424249	6.16243729498239	4.60046773512582
226641_at	5.86613193541104	4.1328132935461	4.40463234193158	4.84177696072706	6.28723733931513	5.84140015884236	4.42131529311862	5.02034122766749	2.21514560634172	4.66507981628095	5.7806551233241	5.15063191465527	3.57147883387212	5.45967739119069	3.56694656726841	5.08031503109917	4.77959219901622	4.74447717574663	3.34220644384936	2.32795677427516	5.89043613806041	6.92688113283705
226649_at	3.88879279407059	3.66683981983162	4.39906157759854	4.05536998639221	3.87512528538431	4.3057518608984	5.67810236205151	6.41488069392795	6.82743263820784	5.99518728721594	6.60968945496323	6.71385696965627	7.1731745123326	6.68943626956847	7.2302308229452	7.23320333063399	5.44157914911441	6.31084855676243	6.60013118232351	7.29492879305868	5.53098995371877	6.50798390049351
226663_at	4.2992218446856	4.5017542001584	4.57060364778258	4.79266374924246	6.58000547560763	6.39900753278077	2.90269884380429	3.10873890797907	3.45059085001958	2.70487225109666	2.73509791077979	4.42430732989193	4.5360294009324	5.09160589469755	3.18462838439393	2.55632197018945	2.48886704030825	2.87748386240396	3.63587152397342	5.30883816558325	3.5083277539669	4.69533293093275
226665_at	5.85173140315512	4.88400498066113	3.91855316460172	3.7601016784471	6.5802487217282	5.74539048993271	4.53909974723943	4.54769957766781	3.61206698240738	3.59990379728663	3.26491285885337	4.34112505277445	5.17696027426853	3.17094303501256	5.06771782077124	1.9813779060595	3.10886476515299	3.22930580418446	3.54438973334037	4.56226700845841	1.67076498304733	4.1732655409606
226671_at	5.48394324690759	5.28171228845422	5.06476114648866	5.8461304652645	7.58800045503416	7.25949747266037	4.85727059213745	4.08474773184779	4.35062785397803	4.94819780762551	4.91583245489513	5.12652688776893	2.96784558129916	6.84529356259428	4.52965404043647	5.40562418771266	5.69096745384563	4.80421164997502	5.15969453380021	4.22455296260311	8.0015086930372	4.1429122341835
226675_s_at	7.95298599912429	7.89109786051841	8.07924088549115	8.24774710034848	9.86806006644284	9.67398959905855	7.6064793233586	8.43322165879509	7.00445297010602	8.32838883925682	5.77044966241488	9.04205093087797	8.97718428922913	9.62078282399398	7.33829368459797	7.99261104498557	6.42256315277973	6.91245761173355	8.14520620093376	7.73965688979137	5.51088286534131	8.17256528630382
226676_at	2.39557119977227	4.16865819752886	3.18417207036127	2.81835974944159	4.66452297629473	5.25066429439522	1.18948919909997	2.59037086019259	5.1850496477733	1.70295756878872	2.14596807481938	2.9451579689622	2.04821806343877	6.03110632595838	1.73826593514541	2.23283556400956	1.57412140802611	1.6308874161651	2.14467897760662	2.0188667303917	3.38963191177402	1.56387004255193
226677_at	2.79113212062805	4.96258707664611	3.27713070925018	3.48577062256709	5.30052389876134	5.69237231646575	1.75888480283861	2.58781497444031	6.2687524397888	1.43108124193679	2.78723322466564	3.31383363381335	1.96485899379008	6.84103009663224	2.31776152356575	2.22289265926957	1.8547835768995	1.52374555600258	1.97661970158344	2.70866722974562	4.00003890930949	1.47787224229248
226682_at	5.11403994274989	5.96894416612355	5.72649923608316	5.87835009298902	6.45865830009877	6.85034948039397	5.48524811884759	4.1992205468212	4.13464463134521	2.06923811368504	5.03012663534961	6.61338554661161	4.30233103028983	7.17493273826051	3.39322905964189	4.462031610462	4.39608663700748	4.96580103550527	3.81774059281306	2.9477724384155	5.47565870400946	4.96879295523241
226695_at	7.00992744285187	7.08891356418361	6.37512155950716	6.97364883574985	7.93906441307379	8.57183528386317	4.6092027528484	4.54767816614883	3.9927026733393	4.07770498225567	5.76061668323071	7.52427392715217	6.73728054505722	4.66850614213662	5.67143063459444	5.62047940910025	5.22202471500771	2.77358591778475	4.95261378669355	4.22455296260311	6.54324072070211	3.48058145024244
226701_at	2.64199100616241	1.99309336502	2.66459613571866	2.27702430629289	1.88320646654779	2.52012154987243	5.58342994796052	2.89487371048698	2.35513540153802	2.33144343283641	4.15805320359843	3.28833970706828	4.15057577587286	2.50405090069538	2.1330671629784	6.59888191702674	3.73632925589842	4.27051785789025	2.5022008745821	3.55718799543792	5.27266165418181	3.33057474587548
226702_at	5.73844971484274	5.51737247545234	3.99527577904088	4.28711662320296	6.12121894804565	5.86443895212352	7.81757024162958	5.35452297635248	4.1193176869167	5.98602963892225	7.40631696500663	7.02784529843976	6.13750990266839	6.2465349115858	7.57347025421596	7.92306014291896	8.34287455163581	6.32505011142515	4.61317819311782	4.54336389632749	8.78015987164977	6.07670023889081
226710_at	3.85393088507091	3.69933755972969	3.90596881203953	3.7527753923263	5.28739086211661	5.31548803344868	5.75802818795353	6.06788466201026	5.23366470207584	6.05943938871693	5.54253028160345	5.61483849620316	4.11820337647224	6.99826153218854	6.8926993158386	7.24056981968067	8.71565893142522	6.55665915561735	5.74635426555587	5.51983128095454	5.29206734780702	5.2175385821105
226751_at	7.2192664058712	7.6159466162367	6.80924013806567	6.75829181733034	8.22878355138542	8.43266224298879	4.53165197101702	4.016888548221	4.44063750083389	4.1340669237228	5.08112269043395	5.11266888129383	4.78558250632835	4.1958260103763	4.6788121545638	4.78058697809379	4.89521236538621	3.8261551035471	4.2929520187985	4.26315073609441	6.17696559185896	4.2879055840469
226757_at	7.40976305446102	6.6442283467794	5.43893846357943	5.28102984022228	8.15407392842318	7.07404419560787	7.95347736284919	6.77428329680927	4.80821509822789	7.03541657005144	9.12723411086089	8.61427178471697	6.31817917814779	7.58600232441063	7.81157032677518	8.42140577532194	8.36800852210965	5.35964809957372	5.9872508737239	4.54946767896525	8.60656136020003	5.88291336162378
226773_at	8.78093229753053	8.37195755507524	8.07109286113081	8.52171098854278	9.28069441126046	10.37982018506	6.20437094476966	6.37661720452375	5.64103682196041	5.72468462630687	6.04329091361919	6.30946058196205	5.71000475544892	6.10400320981905	5.58596698808638	6.03548193554246	6.00392887072226	6.80527924749933	6.16535957220389	6.06923339819343	7.03401797438259	6.25053092448294
226789_at	6.94689360946907	6.4270249550029	6.56272911080333	7.08055639596508	9.06625615177981	7.04315917191701	5.44090600219971	5.25707101785474	4.21207188122979	3.94381907529211	4.63561233472325	5.27102969624155	5.45838989455966	6.74502364932191	3.46131170747723	4.94920827944348	5.79686611519308	6.99379179608348	4.68288039223663	3.96234548318913	6.08547243216101	5.57311571852023
226803_at	2.97341672444751	2.70015197180784	4.40514055001416	2.78016622928973	3.62520540215252	4.30970774948577	7.05948735207908	6.38984613113218	6.06077199401326	7.15281957932822	7.18325745791977	6.84380687990997	7.80966227933686	8.16747001968156	8.03570706026894	9.14600607847228	8.48299877243312	8.45455539107445	8.14168103775093	7.70862839878192	6.80490401971485	6.79483550864652
226804_at	4.94250298227288	4.64594112908896	4.5652144649257	5.15969624601099	5.92300013734333	5.51810749121351	2.42017634543531	2.84620307202137	2.86992048325927	4.87628786457803	3.62537223307663	3.26906346371554	4.44544365455052	2.47971667171396	3.53024692516553	4.51611327111292	6.69473019164861	4.88643742719548	3.52361222085325	3.27906007620488	3.99698863586401	3.43933227456582
226810_at	7.32622035553938	6.34086518458324	5.91539733610744	7.48901717073389	9.65514524910731	7.48786175347999	5.95609313131849	7.19412908655215	3.11406806786716	5.74478275846906	6.28245168221567	6.03652957943947	4.92265190194582	7.02379907709256	6.08218728328633	6.53687890519357	7.09873708167625	6.36351301399604	5.81111583152432	5.07979416657105	6.96315953789008	5.27217555727199
226817_at	6.6456111333566	5.96524820272186	6.6114173185824	6.79915787181941	7.83720477882818	7.64673843232302	7.53190433982565	6.95832232444063	10.4826579244538	8.13256061867511	7.3123782861892	7.36518543360007	7.58114949735487	10.9010913401334	6.55491598651636	7.6923387561098	7.44155795689553	8.09446781731764	9.48734086983463	9.7875538158521	6.99560240848932	8.1587352702794
226834_at	5.35043916612257	4.247741970394	3.50004514104979	5.39613317882806	6.17894560072259	4.99127044280589	1.59521104059637	2.13990241132718	1.91631601057111	2.19353601615128	2.65540725579417	3.56292220126625	2.47077154378631	1.90694581299622	2.49297420451707	2.07936836014246	1.58359007567339	1.66216750150456	3.05676303914076	1.86000553233596	3.89307509789634	1.39381226614531
226847_at	3.7847460713728	4.39708289575365	4.46488831711591	5.26987224001362	5.54668506196758	4.68535177708192	5.67018882966704	4.84071667757988	2.33467505184628	2.18224864586781	3.73492353958583	9.24667551767287	5.86551897188822	9.64487404384265	8.5114891377118	2.11631737428908	6.6500065827374	3.0192953986168	1.98454185197089	3.23927778326384	3.5439199700427	1.17404292965932
226851_at	5.31704431257257	4.78008967429605	4.24909238244494	4.89070123818447	6.3263944878279	6.28162850748603	5.72695203367647	3.90084229471456	4.11317247578335	1.73513324144072	5.82973562069188	2.33598379367014	5.05897733350298	5.44086095628664	2.83493911959172	7.02731952130518	5.9360944257585	8.88029203317551	1.71643629480218	1.44587828583276	3.7614968259775	6.84652373324151
226863_at	6.40506245143111	7.62396004098982	6.99559344626555	8.08126000087415	9.18123512576245	8.62408405785855	8.58671206124151	7.05512143173975	5.93676017107151	4.12928006376411	6.03592024333553	6.72641470007852	6.08382201818565	9.21948619099274	9.35998736177277	6.30830790642877	8.26633861592888	7.37225793891006	2.06000753079906	5.10872218561144	7.20343448574024	7.15809903621676
226875_at	7.73875473094017	6.9043542189316	6.87877349524209	7.73667816772241	10.3340799656474	9.02382785867171	4.04847375858456	5.38174308152819	3.27976838585352	4.16709390504659	4.71890852454742	4.78516045282359	3.97500582718957	6.73991835538413	6.20417737834753	4.79644925476958	5.65158689016486	6.65052153211893	4.66855666031548	3.7276913226776	6.35140844251538	4.06894341410926
226884_at	1.95747425084814	2.14078935239734	2.17602700726375	2.65995703733444	5.07487723624691	2.30179917185024	1.28779981816956	4.31289449259013	3.61232440795532	1.94343492376844	1.37246319784714	5.98178976146483	2.05497880403439	2.34694020179165	0.739653599470585	3.43822668925771	1.21890831472048	5.32451897003058	4.07756005421993	5.19660286077966	0.743322546732864	1.08748603932209
226885_at	5.44557380430833	5.37653626316058	5.35371307837961	5.89238974084544	7.06659453416944	6.17447101274237	4.24534784614684	7.17309970188975	3.12826712529695	6.84471452331484	4.76972169086591	4.70297788924149	5.6198185260624	7.18783944759457	7.46805465725698	6.79110866595572	4.59578823336066	4.66167731654726	4.59695012497151	4.1023199751475	4.79255631140331	4.52014061632348
226907_at	4.55009204567691	3.77678220594328	4.2886050421351	4.9448916715762	3.62089491632069	2.90654181803077	4.89598955046706	6.73565798637143	4.99246166720949	5.41219149568414	5.5852324413712	4.22378856422926	7.24517091928703	3.95524137441243	7.57452488969887	5.87662897283092	5.49138488902773	6.60492239841428	7.20484265215997	5.21277591363939	6.56602374600707	6.09779866262712
226908_at	2.90502757079099	4.17068594648152	3.96874224074419	3.79230566064917	5.79113358833573	4.82937395108174	1.88540228140778	3.85408535384212	5.10335046356392	3.84607945505131	4.06171260290248	3.86062292411497	4.83976274293629	6.86805164603032	3.44987404239855	5.3554789376739	3.75756106773461	5.94320202996579	4.91031598794932	5.96619984072589	6.09532273515729	5.44628195895683
226909_at	4.68035510065849	5.20892156271294	4.90980441337902	5.2700048744831	5.60289771057696	5.96079611211036	6.23650943679056	5.8011896531389	6.134249541886	5.37075719480227	5.37709811827645	5.18100464274887	3.41520991547885	2.33138748244256	5.7567115715162	5.47118073040674	2.34895842209664	5.56158697636871	2.95681139993002	6.01756607893032	6.64656628643588	6.97196043575622
226926_at	4.82382771318902	5.57108733397776	4.95006908387195	4.9232135981393	6.02177993804932	6.27510120386228	4.56959454567735	2.94541449289092	4.61589590973002	4.06638351651241	4.20247983784049	4.24461449632474	5.46757744604767	6.1853164047211	5.40845499258647	5.55814395980055	5.67988477397552	6.07723092989934	1.43976993311223	4.95957514227431	5.28524079664259	4.84572148363406
226930_at	2.54060172850579	4.042737440374	2.62365803635793	2.4733570000351	4.18408794558979	6.05693800645125	2.45284032492006	2.4599122070673	1.76018823670229	1.68628853047707	3.95532732343661	5.08332461106548	4.81060285862641	2.3012926086108	3.15468992747008	2.65945165415302	3.47825361127413	3.77326943116318	2.29614388163146	2.94256283766847	5.59714679596881	1.88047188269397
226931_at	2.51572513277488	2.49858668165794	2.26446396371638	1.81858377280451	2.61934775527499	2.12926991241877	3.61313416759177	6.01111543491333	4.02747426901005	5.1597497796238	4.53802269801611	4.85776555507898	4.67353947409217	7.54418803354713	6.56042646482011	5.12307935281415	3.64907522602458	4.11840068946558	3.7484500473392	4.4488720506233	2.15870783504425	4.13434469183782
226936_at	5.51384571748718	5.53085273964706	6.00121344768601	5.80772994770109	7.51610899833238	6.23221145329986	6.00237354297935	7.40802027640259	7.58107961903741	7.24164362371498	7.85975245075779	5.6699108930654	9.35097180958565	6.62753868791157	9.06587973065411	9.29257697843661	9.00795138898935	6.81720140460072	7.19515471969827	6.56256487855426	7.12247953927206	5.32729196680002
226943_at	3.37887045918329	4.19843056283912	4.02194034003567	3.31753312248029	5.00874097729948	3.95035269536493	5.11804069978753	5.67144643732088	6.90702819339698	5.35431284766314	5.83589754590735	4.07680278529813	5.8384520955924	6.04614968298237	8.00226651745688	6.78465831309594	6.14521906691984	6.47138887900425	5.30895097937926	6.17222775603163	6.43125321304877	5.77686964098953
226960_at	3.67958024021373	3.65102655164293	3.7854143901952	3.50739322582824	2.7275152895741	2.47565326344999	4.31300704659487	3.82481568461911	3.48368281574117	5.28671377165923	5.44918154447465	4.80774748935509	3.61710744479552	2.7585030907008	4.7413526088607	7.7283031119112	8.00597021695474	2.77016712058224	3.85309178128372	3.69163945228255	3.25429601074954	3.74888839158312
226974_at	4.04168287246007	4.76041148465263	4.44021498211573	5.22672569362409	6.18717389534074	6.09869782548085	4.05134227022679	3.72727084510355	3.60848174690732	2.15646092175284	3.65910081756184	3.36877161347871	3.41614695292255	5.67012471550131	4.15362365752768	4.15776680842422	3.06786181917978	2.83528635514321	2.42477767294001	5.0044816909962	3.36647018976119	2.72041276192074
226977_at	6.35213488931956	6.40764441026621	5.5345092410596	6.46186020296371	7.96462436291376	7.82008384434141	4.44523730918269	5.21060392703344	3.65358322063189	5.22534531520966	3.86583734375838	6.70277452415375	5.29899498909803	7.55564175971664	4.95045837342117	6.46835707482888	6.6507369644793	7.28986813903215	2.54854163053768	3.99121858979545	5.14351641356712	3.426403253124
226980_at	2.78330947427645	1.52613088452357	2.35489964254298	1.69234363154542	0.945512706500647	1.1627953355035	3.32269984678454	4.22674853116114	6.65098498722095	5.97820003645777	4.39319350372294	3.95444928173034	5.7561904305429	7.15470127956524	4.86112047027133	6.7931544333547	5.51953339018027	6.65235777692994	4.83152085047665	5.68094611411381	5.89622865604764	4.05318275700271
226989_at	4.57371129656208	7.45078305999563	5.58864697124307	4.71445584180925	4.57986890809494	6.52079399216077	4.87291574997839	5.15512562126632	4.76380759562571	5.02558846063812	4.53664707892423	5.87128253216288	3.58389107225362	6.71984706598316	3.52747240052248	5.41167785131958	5.81210204969544	8.49424914981339	4.0752210573519	4.16431476403965	4.15202344502669	5.49895435221656
227001_at	5.73506475768464	6.20998337322438	5.74688628463472	6.09772769148829	7.43793823704087	7.31191179788224	5.49396913272663	5.35472811745142	3.64526532500768	5.93475173177676	6.75543335993365	6.51706703140505	5.98309554110781	7.17805508398537	6.3082389145758	6.6745896801408	7.66217995382741	6.49509685030521	3.93002104698554	3.37996397405957	6.210538360397	5.59888473593396
227006_at	2.30724326051298	3.6313064489659	2.67177900580725	1.68483259970532	2.08189362829603	3.23315045172824	2.10762942870528	1.77241810119461	4.16556227039328	5.70671954220099	5.05480883394388	2.49954045422886	3.69486185862245	4.55034484525054	5.98891181582097	6.34719067472006	7.5001517393231	7.47160554566193	4.39792266063434	4.4643140135301	3.02150610212906	1.77589032570649
227051_at	2.06310647546795	2.56475986483054	2.79605403550948	1.88740095028397	4.45070614142414	2.9722233619256	6.01184045832937	4.49458302931962	3.16123907196013	3.69882165624976	5.01007117360112	4.96728488223211	5.13734075215534	6.68826242219483	3.3107846668059	7.27133541451813	3.56821973186792	5.72007618325287	1.52062702087279	3.17355153802673	5.74317936074734	4.29102304804975
227055_at	4.26693168419105	5.02404080433747	4.68291319583883	4.77092763222522	2.7635542393191	2.47279457694611	6.98509556495093	6.2543433035751	5.25760287702376	4.72361002635291	5.31730256407976	4.74530307941206	4.85271328887834	5.77860277691131	5.52878931267865	5.5449630506721	5.23698605820482	9.17899160228009	4.60915168004939	5.57781325371264	5.66898937369498	7.06762517899855
227058_at	7.55890519692626	7.75394305812148	6.40633760314411	7.72595353858975	9.95301902323168	8.84132769821766	5.24020184799843	4.93087772259036	5.17943233013413	4.8658106232368	5.21438366820229	5.05326409314321	4.89854317998533	5.01837707842902	4.49736125819971	4.42047940754633	4.39324263403883	5.14005620708213	5.07284371935178	4.86290194620324	4.82244689403051	5.15968438268117
227059_at	3.24087558383553	4.83832292774088	3.99527577904088	5.57341951765256	4.82047948138002	4.89517101623101	4.08065357754691	3.6800921316508	2.97222791377628	3.80982134153534	3.36330849720504	4.10039114056437	3.53505287121891	7.47159536523221	5.56330483835465	3.3680908567926	3.24179536995065	2.08279968868357	2.856563084543	4.23692701981865	6.45402366571008	4.04907084781037
227061_at	6.44473313997609	5.76027066004127	4.79299562994545	5.31832231854942	9.40170083064755	7.48254205562759	1.5714647795973	2.33613025283413	1.82805221221705	2.38558262798836	4.20906634316091	3.96343208409888	3.30881981914283	4.80679227139567	4.69122938231859	3.73718470270222	4.46166530608075	1.9310926517953	1.80557218745059	2.69344208360585	4.29003720977621	1.80254427658766
227062_at	6.83962731626541	3.82616779547155	6.52086055722394	6.30615792022436	6.75374107395174	6.16450705930756	5.5021496279083	7.25089664722541	4.63955486671786	7.11154283364394	4.866334187913	8.00498992316799	5.57164151554695	7.26074687642218	3.98888469370342	5.6419900316314	5.9434983280885	4.79255563287245	6.46232080848243	5.14147083979135	3.98800211547136	6.01247508525993
227070_at	4.8431197443278	6.34170026385123	5.32093026861747	5.60644113544196	7.8900336034553	7.28299421629117	1.20076898766111	3.26588213614318	4.4815696734194	1.71789444102715	4.42813981595289	5.68803530516998	4.26442765617106	4.55625107233596	4.87209402628406	3.1875326406679	3.22477243285824	2.7589011693274	2.1548576743203	4.21634632723879	6.25729294675894	1.70581498628752
227081_at	4.5517156739806	5.67028126283094	5.29811055913724	5.34075112810553	6.12846605320088	6.38625545022787	6.04469128878849	5.81449062956224	6.43626263457477	4.02885645407529	5.52062140443551	3.12407671148955	4.83805519475364	6.57126791892838	6.52269193245187	3.23330187601516	7.14171368726324	5.12077562084612	5.70579823578813	5.56729520206428	2.70082442194912	4.10355141265768
227082_at	4.21850544131576	5.0958788176162	5.19318485869508	5.48493073632223	6.45100746662484	7.24669316773971	3.92859486086508	4.30437385203648	2.74868262123319	3.79372343054925	3.72682255120905	4.85819854679378	3.31613373405171	6.49702671009452	3.96816868425643	3.46958937438404	3.9588483655531	4.38214788704452	2.87382831940157	4.2690525272889	3.4846837204598	3.94155967155468
227084_at	6.53666504743496	6.15268673545385	5.93018480182698	6.58020234312839	8.11598611600379	7.69008875253989	3.77348967309162	3.291403245049	5.08956929709011	4.54450049729409	3.34668691230705	4.24068432008069	3.35532318890404	4.75955120054728	4.54664400276595	2.81649032625707	2.34636254101206	4.46159633328646	5.92421577586976	5.29321232861374	3.05621259847875	4.3428245243252
227088_at	4.53439741656403	5.13756431974731	4.40942315843934	5.37677581866247	6.36129029311945	6.04441938049561	2.65717143899954	3.21165193607909	3.4585141513189	2.94003270467913	3.54917839112771	3.88924806301778	3.2053842022358	4.62300908832676	2.77318353348366	3.07880626737869	3.60797576582655	2.67253412438814	3.67648969086939	3.57110415573755	5.72345950308271	3.05519332455519
