"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"status"
"202890_at"	5.58860493471046	6.66318740058124	13.9034241754233	1.59298583428261e-14	1.59298583428261e-14	22.9488401428214	"Upregulated"
"210517_s_at"	6.99144928226227	6.64361683201044	13.9017517684007	1.59794294680868e-14	1.59794294680868e-14	22.9459141228781	"Upregulated"
"227209_at"	4.89096622679366	3.33982463762082	13.8899012334564	1.63352635439772e-14	1.63352635439772e-14	22.9251717089219	"Upregulated"
"211748_x_at"	7.23770054067551	7.10643776684899	13.8765673798728	1.67453989892907e-14	1.67453989892907e-14	22.901814361483	"Upregulated"
"208886_at"	6.91926458232415	7.38251988911215	13.8743204784043	1.68155474778749e-14	1.68155474778749e-14	22.8978764473445	"Upregulated"
"242560_at"	4.6971647344838	6.33061819867558	13.8725356579699	1.68714851602042e-14	1.68714851602042e-14	22.8947479756962	"Upregulated"
"218773_s_at"	6.8256526463441	6.78916996562119	13.8578459443196	1.73392065409031e-14	1.73392065409031e-14	22.8689860835056	"Upregulated"
"221582_at"	5.27536406077127	6.66969290624455	13.8545826791778	1.74449077112091e-14	1.74449077112091e-14	22.8632599184854	"Upregulated"
"218858_at"	6.25238795728092	7.72195634402836	13.8522404355733	1.75211843376939e-14	1.75211843376939e-14	22.8591491718197	"Upregulated"
"201584_s_at"	5.83047277284787	7.07352447489217	13.8443686035751	1.77800591759119e-14	1.77800591759119e-14	22.845329266555	"Upregulated"
"204301_at"	4.67103037172501	3.12946715892412	13.8435635204895	1.78067561767322e-14	1.78067561767322e-14	22.8439154619644	"Upregulated"
"201689_s_at"	5.08266944753488	6.46179129802316	13.8428266594381	1.78312270415681e-14	1.78312270415681e-14	22.8426213986883	"Upregulated"
"225685_at"	6.42881129828037	5.66079145025413	13.8344388859281	1.81122323632428e-14	1.81122323632428e-14	22.8278866672679	"Upregulated"
"225946_at"	6.94154060542277	5.49110016766513	13.8225190158808	1.85194282389527e-14	1.85194282389527e-14	22.8069336466574	"Upregulated"
"242769_at"	4.68112021136385	3.23743227881047	13.8179606958275	1.86776242904951e-14	1.86776242904951e-14	22.7989167402948	"Upregulated"
"235874_at"	5.71773430132865	2.30717600269527	13.8177409482129	1.86852856420485e-14	1.86852856420485e-14	22.7985302025071	"Upregulated"
"219440_at"	6.95709216767964	7.44245074128691	13.8171621200369	1.87054815707499e-14	1.87054815707499e-14	22.7975120133988	"Upregulated"
"209619_at"	6.95437591760394	7.46658415428946	13.8170509081995	1.87093644406676e-14	1.87093644406676e-14	22.797316381666	"Upregulated"
"228750_at"	5.4143201604562	2.69551217839437	13.8078794091581	1.90324506663864e-14	1.90324506663864e-14	22.7811781314374	"Upregulated"
"222162_s_at"	6.43901373719078	7.1845642940231	13.8024811314707	1.92252948356158e-14	1.92252948356158e-14	22.7716748851883	"Upregulated"
"226272_at"	5.09679283231868	6.46514327879024	13.7780709079826	2.01227281843672e-14	2.01227281843672e-14	22.7286619454934	"Upregulated"
"209408_at"	4.61887957709709	6.28642136969955	13.7718976181462	2.03564410576516e-14	2.03564410576516e-14	22.7177735146761	"Upregulated"
"213139_at"	6.2498854217488	4.57884454672509	13.7690631324596	2.04646847070553e-14	2.04646847070553e-14	22.7127726281981	"Upregulated"
"227671_at"	8.16896608573672	6.60184720419343	13.7685689077779	2.04836187480962e-14	2.04836187480962e-14	22.7119005749192	"Upregulated"
"233599_at"	5.89178099491469	4.51553351361291	13.7627404741512	2.07082737070969e-14	2.07082737070969e-14	22.7016143134141	"Upregulated"
"209552_at"	4.57775273640353	6.22659635005832	13.7587290726572	2.0864362996591e-14	2.0864362996591e-14	22.6945326151816	"Upregulated"
"203973_s_at"	7.17015354882548	6.92289719937961	13.7544572819192	2.10319155832706e-14	2.10319155832706e-14	22.6869892454951	"Upregulated"
"227498_at"	6.84370128242638	5.32363604420015	13.7380768554502	2.16873417084384e-14	2.16873417084384e-14	22.6580447990838	"Upregulated"
"222446_s_at"	5.53118181173841	6.88683023102728	13.7369317837244	2.17339376952617e-14	2.17339376952617e-14	22.6560203155491	"Upregulated"
"215193_x_at"	8.34270173697986	8.56826226268336	13.7254206494974	2.22081171060152e-14	2.22081171060152e-14	22.6356604863287	"Upregulated"
"225207_at"	7.21328566533569	5.87948960407553	13.7187157933381	2.24892029022514e-14	2.24892029022514e-14	22.6237946987871	"Upregulated"
"206101_at"	6.85017500869609	4.25611436919215	13.718374911975	2.25035909585317e-14	2.25035909585317e-14	22.6231912957591	"Upregulated"
"232459_at"	4.49803677464268	2.78094814447052	13.7170614352872	2.25591192990743e-14	2.25591192990743e-14	22.6208661541753	"Upregulated"
"214836_x_at"	6.54876064227097	7.16057207422657	13.6921338116196	2.36401000014034e-14	2.36401000014034e-14	22.5767020170814	"Upregulated"
"200964_at"	6.65484491011862	7.33447547347538	13.6809275085036	2.41432841958199e-14	2.41432841958199e-14	22.5568250804426	"Upregulated"
"224972_at"	5.8424125110098	6.88977930870408	13.6688451577676	2.46981618224079e-14	2.46981618224079e-14	22.5353784180548	"Upregulated"
"209448_at"	6.30693450410962	6.97590278870122	13.6663501646425	2.48143682149834e-14	2.48143682149834e-14	22.5309476533923	"Upregulated"
"234674_at"	6.41819370540239	6.21012866098194	13.6547371819215	2.53626995687978e-14	2.53626995687978e-14	22.5103153494071	"Upregulated"
"213194_at"	7.18005737831592	6.43474306816584	13.651891241056	2.54989681772522e-14	2.54989681772522e-14	22.5052567618364	"Upregulated"
"212807_s_at"	4.70956405353937	6.30145153265206	13.6479847914141	2.56872431650039e-14	2.56872431650039e-14	22.4983116572925	"Upregulated"
"229580_at"	4.89506746884894	3.41023528175658	13.6445830159904	2.58523595145673e-14	2.58523595145673e-14	22.492262386521	"Upregulated"
"238669_at"	7.72587698758211	7.61564198910034	13.6222151215494	2.69655995256292e-14	2.69655995256292e-14	22.4524536773226	"Upregulated"
"215813_s_at"	7.27738451956778	7.89540928131087	13.614931503207	2.73386500053103e-14	2.73386500053103e-14	22.4394786189385	"Upregulated"
"231577_s_at"	6.90210260431486	7.5374869319202	13.6146915162806	2.73510315402834e-14	2.73510315402834e-14	22.4390510033252	"Upregulated"
"218802_at"	6.41947047019954	6.02738050604009	13.6112742046061	2.75279664790313e-14	2.75279664790313e-14	22.4329612312474	"Upregulated"
"243589_at"	5.09013576112388	3.76509975560221	13.6098220988195	2.76035068200572e-14	2.76035068200572e-14	22.4303731261313	"Upregulated"
"227692_at"	7.41266623523758	5.68864186594656	13.6018817837907	2.80203590465942e-14	2.80203590465942e-14	22.4162167845679	"Upregulated"
"236472_at"	5.12855070672068	3.80059699418829	13.5954978503411	2.83601967566545e-14	2.83601967566545e-14	22.4048300454135	"Upregulated"
"230087_at"	4.82103515252085	6.28574025622596	13.5934746085292	2.84687829798618e-14	2.84687829798618e-14	22.401220314206	"Upregulated"
"215388_s_at"	7.5028950176902	5.32779023722318	13.5897879527035	2.86677445424793e-14	2.86677445424793e-14	22.3946416382885	"Upregulated"
"226834_at"	4.94409591665381	3.00578835771671	13.5851721452285	2.89188685584917e-14	2.89188685584917e-14	22.386402757821	"Upregulated"
"202388_at"	6.85080706195091	5.79869945283375	13.5720909608968	2.96429183464605e-14	2.96429183464605e-14	22.3630406554158	"Upregulated"
"213931_at"	5.36963791458042	4.28163636333058	13.5708482507427	2.97126657890266e-14	2.97126657890266e-14	22.3608202490365	"Upregulated"
"220532_s_at"	6.74975317736281	5.28480480262772	13.5672024444744	2.99182632788937e-14	2.99182632788937e-14	22.354305109688	"Upregulated"
"204083_s_at"	8.08043935421651	7.15724324034552	13.5645028394958	3.0071444235926e-14	3.0071444235926e-14	22.349479880319	"Upregulated"
"205407_at"	6.34270229688506	4.18073079074853	13.5620882757216	3.02091347622116e-14	3.02091347622116e-14	22.3451634270452	"Upregulated"
"208336_s_at"	5.75797395661513	6.77345121729221	13.5536982976126	3.06926353847177e-14	3.06926353847177e-14	22.3301597259899	"Upregulated"
"202270_at"	6.68053290705526	7.40833668215956	13.5530649319686	3.07294567841547e-14	3.07294567841547e-14	22.3290267604896	"Upregulated"
"239808_at"	4.54728250061566	2.44439006538993	13.5492659440505	3.09512706797108e-14	3.09512706797108e-14	22.3222301667482	"Upregulated"
"242865_at"	4.73150863059325	3.30303281863463	13.5491985906327	3.09552181091941e-14	3.09552181091941e-14	22.3221096530442	"Upregulated"
"208894_at"	7.50303991733535	7.69648005909841	13.5485106842045	3.09955643923281e-14	3.09955643923281e-14	22.3208787705511	"Upregulated"
"225710_at"	7.11689067274728	6.23301065132012	13.5459884463413	3.11439590335974e-14	3.11439590335974e-14	22.3163652273365	"Upregulated"
"225355_at"	5.0129632694376	6.34188454159498	13.5431735906635	3.13104327905309e-14	3.13104327905309e-14	22.3113271896581	"Upregulated"
"36553_at"	6.6430117024684	6.62062917056931	13.5407695957469	3.14533322877444e-14	3.14533322877444e-14	22.307023797677	"Upregulated"
"225579_at"	6.66367504750856	6.30671384281759	13.5351792075109	3.17882385540124e-14	3.17882385540124e-14	22.2970138972904	"Upregulated"
"202357_s_at"	7.69317411496203	8.01709739316708	13.5334731861031	3.18911708008676e-14	3.18911708008676e-14	22.2939584623102	"Upregulated"
"203685_at"	6.47959849221209	5.0391085386896	13.5201843685883	3.27047745572207e-14	3.27047745572207e-14	22.2701472197345	"Upregulated"
"224512_s_at"	5.42835372840128	6.71648198620368	13.5129711390764	3.31553113244713e-14	3.31553113244713e-14	22.2572139390972	"Upregulated"
"215034_s_at"	7.14075454991758	7.39736268284938	13.5126594416103	3.31749231538091e-14	3.31749231538091e-14	22.2566549334652	"Upregulated"
"205541_s_at"	6.24928758344615	5.36729158181843	13.4945249214745	3.43367244285362e-14	3.43367244285362e-14	22.2241129604116	"Upregulated"
"207030_s_at"	5.84109890223021	6.68927346718925	13.4904545222963	3.46031993758647e-14	3.46031993758647e-14	22.2168035621059	"Upregulated"
"225611_at"	6.63999833157304	6.44708294382412	13.48966866551	3.46548911739543e-14	3.46548911739543e-14	22.2153921457564	"Upregulated"
"219410_at"	6.24882494304194	5.58093935829071	13.4868242715415	3.48426535638455e-14	3.48426535638455e-14	22.2102829604439	"Upregulated"
"209590_at"	6.62079618592441	6.81691015324482	13.4858357190211	3.49081540231557e-14	3.49081540231557e-14	22.2085070763201	"Upregulated"
"241864_x_at"	5.8672476963664	4.69894700438132	13.4822921294649	3.51439910276776e-14	3.51439910276776e-14	22.2021402804357	"Upregulated"
"206074_s_at"	4.52180951913236	6.25431877416002	13.4735429398887	3.5733320632564e-14	3.5733320632564e-14	22.1864143900515	"Upregulated"
"227623_at"	6.35289038918207	4.11324445423557	13.461345825845	3.65719049034073e-14	3.65719049034073e-14	22.1644765416829	"Upregulated"
"208892_s_at"	6.41338762172161	6.49346178324007	13.459900785626	3.66725875050062e-14	3.66725875050062e-14	22.1618763495007	"Upregulated"
"208935_s_at"	6.75215497827824	4.30247875441863	13.4540979445961	3.70797776271026e-14	3.70797776271026e-14	22.1514323610116	"Upregulated"
"216973_s_at"	5.34422556455633	6.63935813726779	13.4471045310047	3.75766968368101e-14	3.75766968368101e-14	22.1388404446297	"Upregulated"
"226431_at"	4.77836791460051	6.12704270894461	13.4462325534507	3.76391339017072e-14	3.76391339017072e-14	22.1372700215754	"Upregulated"
"228401_at"	4.98877703593573	6.35269553456262	13.4442645774049	3.77804412685748e-14	3.77804412685748e-14	22.1337253954879	"Upregulated"
"202932_at"	4.92617961741536	6.3022592790599	13.4379792843431	3.82354115519044e-14	3.82354115519044e-14	22.1224016456	"Upregulated"
"239069_s_at"	5.07210971510879	6.44306998430357	13.4370107851818	3.83060172155877e-14	3.83060172155877e-14	22.1206563689496	"Upregulated"
"204646_at"	8.19603416900201	5.707020066233	13.4364212246244	3.8349063086448e-14	3.8349063086448e-14	22.119593903066	"Upregulated"
"205528_s_at"	4.36073313132583	2.25242761333035	13.4358689626265	3.83894307864372e-14	3.83894307864372e-14	22.1185986179243	"Upregulated"
"238447_at"	6.60206792419578	4.27922783474396	13.4357609205959	3.83973332497076e-14	3.83973332497076e-14	22.1184039007632	"Upregulated"
"209569_x_at"	6.15438080950012	5.98880690271731	13.4339930881273	3.8526874828298e-14	3.8526874828298e-14	22.1152176603945	"Upregulated"
"226403_at"	5.41211769058714	6.88805689104239	13.420175878466	3.95549720644475e-14	3.95549720644475e-14	22.0903019484185	"Upregulated"
"239262_at"	5.59195283981718	4.55487779090128	13.4127739396732	4.01172927405589e-14	4.01172927405589e-14	22.0769454728045	"Upregulated"
"233814_at"	6.98622590039825	5.4010883127713	13.4103472245235	4.03034330073874e-14	4.03034330073874e-14	22.0725652004384	"Upregulated"
"212382_at"	6.36045343659752	5.40718888329536	13.4073475371809	4.05347510790253e-14	4.05347510790253e-14	22.0671497653258	"Upregulated"
"209583_s_at"	7.47684705095748	6.76410067305142	13.407256472221	4.05417947836845e-14	4.05417947836845e-14	22.0669853465487	"Upregulated"
"204548_at"	4.96815282421158	3.07764267334912	13.3931531564305	4.16479973356778e-14	4.16479973356778e-14	22.0415101412736	"Upregulated"
"205081_at"	7.19275282106832	6.8349694183106	13.3911632702351	4.18065556638456e-14	4.18065556638456e-14	22.0379139126277	"Upregulated"
"212912_at"	5.71442445092666	4.7946240069298	13.3839795468993	4.23841545349195e-14	4.23841545349195e-14	22.0249273096901	"Upregulated"
"229308_at"	4.40536499837597	2.06227213635266	13.3835929312268	4.24154716637676e-14	4.24154716637676e-14	22.0242282244327	"Upregulated"
"204897_at"	6.97680766059061	5.63396671469348	13.3797502053146	4.27280417587484e-14	4.27280417587484e-14	22.0172788036428	"Upregulated"
"208470_s_at"	8.17815734768386	6.95674834387579	13.3785241211934	4.28282700323521e-14	4.28282700323521e-14	22.0150611200013	"Upregulated"
"201215_at"	8.1605041338904	7.06774085925116	13.3731555557275	4.32699875744223e-14	4.32699875744223e-14	22.0053486694942	"Upregulated"
"218692_at"	6.32754756584353	5.6676693759826	13.3668903664728	4.37914074447472e-14	4.37914074447472e-14	21.9940099053266	"Upregulated"
"219368_at"	5.71020564790158	4.19919926549563	13.3654980138494	4.39081608747805e-14	4.39081608747805e-14	21.9914894052477	"Upregulated"
"209030_s_at"	6.81255310168767	6.64479739880853	13.3618888226067	4.42122963526373e-14	4.42122963526373e-14	21.9849548417965	"Upregulated"
"212268_at"	6.12008489104988	6.35306262883919	13.3487983663193	4.53336878673555e-14	4.53336878673555e-14	21.9612415107166	"Upregulated"
"1552733_at"	5.07927458690237	3.38767861136637	13.3479657002646	4.54060000203427e-14	4.54060000203427e-14	21.9597324688051	"Upregulated"
"226066_at"	6.07266613172568	5.20107777685922	13.3388616332394	4.62044169819595e-14	4.62044169819595e-14	21.9432279292475	"Upregulated"
"223296_at"	4.60327180666562	6.24899547477037	13.3321606793607	4.68012971893114e-14	4.68012971893114e-14	21.9310738143757	"Upregulated"
"227862_at"	5.97860838725176	5.45019878077426	13.329501636146	4.70403409117193e-14	4.70403409117193e-14	21.9262494327794	"Upregulated"
"209894_at"	6.8437746246639	5.12739195717927	13.328565335373	4.71248114393203e-14	4.71248114393203e-14	21.9245504796307	"Upregulated"
"206167_s_at"	5.30516604155192	2.93517446924167	13.3187665014798	4.80182509783169e-14	4.80182509783169e-14	21.9067640401414	"Upregulated"
"235384_at"	5.17595721534754	6.32592206038477	13.3135954624001	4.84967401579241e-14	4.84967401579241e-14	21.8973733034901	"Upregulated"
"222108_at"	8.2780768063924	7.03558843432441	13.3122917633311	4.86181468000119e-14	4.86181468000119e-14	21.8950052646161	"Upregulated"
"211538_s_at"	6.95191907056958	5.58198723199904	13.3061828249359	4.91912175340267e-14	4.91912175340267e-14	21.8839063671229	"Upregulated"
"226671_at"	6.08734084580158	5.29906878647953	13.3045760895047	4.93430936979076e-14	4.93430936979076e-14	21.8809864852548	"Upregulated"
"225056_at"	5.57424521325937	4.67019431431971	13.2989478926803	4.98789108181179e-14	4.98789108181179e-14	21.8707561384528	"Upregulated"
"200990_at"	5.72215837557838	6.69970632330196	13.2903016764151	5.07137339091271e-14	5.07137339091271e-14	21.8550327981446	"Upregulated"
"218984_at"	4.70225032449178	6.27057548642892	13.2798671942637	5.17403859338499e-14	5.17403859338499e-14	21.8360459085036	"Upregulated"
"212646_at"	6.12146765458823	5.47728087216216	13.2677301007832	5.29614926962898e-14	5.29614926962898e-14	21.8139449965153	"Upregulated"
"204419_x_at"	5.43193486901431	4.12349434613065	13.2672112188767	5.30143529311197e-14	5.30143529311197e-14	21.8129997626218	"Upregulated"
"201563_at"	4.55459478890426	6.13762809168507	13.2609761905442	5.36537954616809e-14	5.36537954616809e-14	21.8016391243325	"Upregulated"
"225728_at"	7.66944104015043	6.11267907899685	13.2578542377956	5.39769464485055e-14	5.39769464485055e-14	21.7959490201251	"Upregulated"
"213982_s_at"	5.87025899084297	5.15243403773103	13.2564530533254	5.41226320572819e-14	5.41226320572819e-14	21.7933948380248	"Upregulated"
"228415_at"	5.91494971997574	7.38105310968225	13.2491425007535	5.48893184413827e-14	5.48893184413827e-14	21.7800649218942	"Upregulated"
"203881_s_at"	6.69348689187056	4.59977614450688	13.247925831294	5.50179952898669e-14	5.50179952898669e-14	21.7778458675932	"Upregulated"
"224839_s_at"	4.43359244322812	5.90129415696025	13.2470618406213	5.51095606001441e-14	5.51095606001441e-14	21.77626995111	"Upregulated"
"225283_at"	6.96028670670612	5.22275103951221	13.2363586562952	5.6256961287097e-14	5.6256961287097e-14	21.7567401693561	"Upregulated"
"226534_at"	6.82217165110471	5.16643810336325	13.2251887670841	5.7480612357295e-14	5.7480612357295e-14	21.7363445796721	"Upregulated"
"240466_at"	4.02585671264838	2.27223496794908	13.2199899784942	5.80594359745542e-14	5.80594359745542e-14	21.7268469259973	"Upregulated"
"230791_at"	5.93549187008919	4.35198826939342	13.2196896328701	5.80930584804588e-14	5.80930584804588e-14	21.7262981290711	"Upregulated"
"204716_at"	5.67055191685829	6.8596123200126	13.2100956049005	5.91776733823927e-14	5.91776733823927e-14	21.7087622136551	"Upregulated"
"209459_s_at"	6.20451155475125	6.12663935802809	13.2094939258139	5.9246383833514e-14	5.9246383833514e-14	21.7076621099062	"Upregulated"
